stop_id,stop_code,stop_name,stop_lat,stop_lon
"6539123728","6539123728","JUAN MANUEL DE ROSAS 1699-1799",-34.670195,-58.739070
"6525114586","6525114586","RUTA PROVINCIAL 40 Y 43789",-34.831415,-58.872223
"6427110340","6427110340","MELINCUÉ",-34.830795,-58.661287
"628106962","628106962","AVENIDA MONTEVERDE 3020",-34.829877,-58.415713
"691102956","691102956","CALLE 413 899-999",-34.829500,-58.183418
"6427117188","6427117188","CALLE CONCORDIA 3501-3599",-34.827950,-58.633050
"6260112946","6260112946","RAMÓN SANTAMARINA 249-299",-34.824255,-58.481867
"6245120843","6245120843","CAMINO COSTANERO ALMIRANTE BROWN_CALLE 54 BIS",-34.823235,-57.963565
"628109751","628109751","AVENIDA TOMÁS ESPORA 2602-2700",-34.822248,-58.389307
"6245127222","6245127222","AVENIDA ALMIRANTE BROWN_CALLE 58 - COMPLEJO E. PE!",-34.821815,-57.965310
"628103099","628103099","ADOLFO ALSINA 1802-1900",-34.820807,-58.375755
"6274113476","6274113476","AVENIDA GUILLERMO HUDSON 1399-1499",-34.820407,-58.250538
"691119501","691119501","CAMINO GENERAL BELGRANO 6555",-34.818965,-58.194645
"628124234","628124234","FALUCHO 560-598",-34.816602,-58.387225
"628130606","628130606","FALUCHO 559-599",-34.816527,-58.387082
"6427107068","6427107068","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 20250-20382",-34.816297,-58.639337
"6274108687","6274108687","AVENIDA GUILLERMO HUDSON 800-848",-34.816280,-58.253728
"6245131765","6245131765","AVENIDA ALMIRANTE BROWN_ESC. PRIMARIA",-34.814443,-57.977367
"628107324","628107324","ADOLFO ALSINA 2897",-34.812867,-58.361148
"6427111277","6427111277","DOCTOR ENRIQUE SIMÓN PÉREZ 5799-5849",-34.783035,-58.631435
"691130965","691130965","CALLE 21 2300-2398",-34.782172,-58.230285
"6427126427","6427126427","DOMINGO SCARLATTI 4900-4948",-34.782142,-58.650002
"628117321","628117321","FALUCHO 6300-6398",-34.781552,-58.319040
"698113527","698113527","AVENIDA 122_CALLE 90",-34.930583,-57.895410
"6441117988","6441117988","AVENIDA 19_CALLE 58",-34.930498,-57.956262
"6274124992","6274124992","RUTA PROVINCIAL 53 80",-34.926612,-58.265847
"6441134305","6441134305","CALLE 69_CALLE 4",-34.925242,-57.928738
"6441119466","6441119466","CALLE 24_CALLE 38",-34.921690,-57.979342
"6441134699","6441134699","AVENIDA 1_AVENIDA 60",-34.915340,-57.935872
"6441110470","6441110470","AVENIDA 7_CALLE 48",-34.913540,-57.951400
"6441121889","6441121889","AVENIDA 1_CALLE 57",-34.913405,-57.937990
"6270130929","6270130929","25 DE MAYO 365",-34.911945,-58.591842
"6441105324","6441105324","CALLE 41_CALLE 9",-34.909980,-57.960655
"6441131391","6441131391","DIAGONAL 74_CALLE 6",-34.908630,-57.954960
"6270122252","6270122252","LOS ANDES 700-798",-34.904310,-58.586618
"6441129480","6441129480","CALLE 489_CALLE 28",-34.892490,-58.035140
"628103807","628103807","AVENIDA HIPÓLITO YRIGOYEN 21000-21098",-34.892028,-58.390188
"628115323","628115323","ANTONIO LAMBERTI 601-699",-34.888483,-58.375302
"6441105386","6441105386","CAMINO RIVADAVIA_AVENIDA 122",-34.887510,-57.953552
"628111724","628111724","MIGUEL CANE 649-699",-34.884480,-58.360217
"6441114448","6441114448","CAMINO GENERAL BELGRANO_CALLE 479",-34.883663,-58.044970
"6441102453","6441102453","CAMINO PARQUE CENTENARIO_CALLE 504",-34.883020,-58.006097
"6441130503","6441130503","CALLE 476_CALLE 21",-34.881472,-58.047880
"698117705","698117705","CALLE 153_CALLE 7",-34.880972,-57.897988
"6441130140","6441130140","CALLE 21_CALLE 473 BIS",-34.880137,-58.050948
"698109213","698109213","CALLE 162_CALLE 19",-34.879260,-57.878095
"698110083","698110083","AVENIDA MONTEVIDEO_CALLE 36",-34.878143,-57.851355
"698121622","698121622","CALLE 34_AVENIDA MONTEVIDEO",-34.877555,-57.852637
"6441130420","6441130420","CALLE 419_CALLE 133",-34.876927,-58.106545
"6539122741","6539122741","JUAN BAUTISTA ALBERDI 2149-2199",-34.678352,-58.689255
"6434109286","6434109286","REMEDIOS DE ESCALADA DE SAN MARTÍN 2269",-34.678282,-58.405772
"635107314","635107314","MUJERES ARGENTINAS 2601-2667",-34.678157,-58.347607
"204656","204656","6304 CASTA?ARES AV.",-34.678042,-58.485985
"6427134061","6427134061","PANAMÁ 5100-5198",-34.677572,-58.507920
"635108235","635108235","AVENIDA MANUEL BELGRANO 2273",-34.677477,-58.354988
"6434129338","6434129338","CORONEL WARNES 3684",-34.677393,-58.428360
"6539131564","6539131564","CAMPICHUELO 2399-2499",-34.677295,-58.774343
"6434129494","6434129494","CORONEL SAYOS 3452-3500",-34.677038,-58.422632
"6568108609","6568108609","AVENIDA DON BOSCO 5399-5449",-34.676765,-58.612190
"6539127959","6539127959","AV. CALLE REAL 676",-34.676752,-58.714857
"635121845","635121845","ACCESO SUDESTE",-34.676658,-58.329145
"6427108480","6427108480","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 2575-2599",-34.676403,-58.545842
"6427100242","6427100242","AVENIDA CAMINO DE CINTURA 1550",-34.676207,-58.588457
"6539126896","6539126896","AV. ARGENTINA 1449-1499",-34.676100,-58.725567
"204848","204848","4077 MURGUIONDO",-34.676098,-58.476770
"6427108871","6427108871","AVENIDA INTENDENTE ESTEBAN CROVARA 228",-34.675535,-58.504580
"6427107177","6427107177","AVENIDA INTENDENTE ESTEBAN CROVARA 77",-34.674903,-58.503228
"6568125480","6568125480","SANTIAGO DE CHILE 1000-1048",-34.674888,-58.625257
"635116143","635116143","AVENIDA MANUEL BELGRANO 1802-1900",-34.674493,-58.358858
"205274","205274","14148 PAZ GRAL. AV.",-34.674433,-58.501123
"635100270","635100270","AVENIDA GENERAL GÜEMES 650",-34.673755,-58.362703
"2031217","2031217","6750 ARGENTINA AV.",-34.673558,-58.496362
"6568108582","6568108582","AVENIDA DON BOSCO 4699-4899",-34.672918,-58.607967
"6427101368","6427101368","CORONEL PAGOLA 397",-34.672577,-58.522077
"6427107452","6427107452","RINCON 3012",-34.671987,-58.555042
"6434133278","6434133278","DE LA RIVERA SUR - CARLOS PELLEGRINI 2372",-34.671972,-58.432202
"6427134891","6427134891","AMÉRICA 3455",-34.671273,-58.587235
"6539115596","6539115596","JOSÉ BARABINO 800-898",-34.670100,-58.688517
"628105881","628105881","ASAMBLEA 1699-1899",-34.830960,-58.400018
"6427132195","6427132195","ARECO",-34.829263,-58.665883
"6427106546","6427106546","CALLE CONCORDIA 3451-3499",-34.827433,-58.632447
"6427132721","6427132721","CALLE ENCINA 800-998",-34.728397,-58.575115
"6434116668","6434116668","29 DE SEPTIEMBRE 3401-3499",-34.727752,-58.390080
"6658117851","6658117851","PRIMERA JUNTA 854",-34.726150,-58.237888
"6490125498","6490125498","ISAAC NEWTON 4701-4799",-34.726103,-58.477322
"6427121603","6427121603","AVENIDA CAMINO DE CINTURA",-34.725655,-58.508377
"6441128110","6441128110","CALLE 52_CALE 229",-35.027733,-58.071557
"6441125321","6441125321","CALLE 84_195",-35.022445,-58.006950
"6441132981","6441132981","AVENIDA 155_CALLE 46",-34.957795,-58.002670
"6441133070","6441133070","AVENIDA 520_CALLE 167",-34.947125,-58.044772
"6441114808","6441114808","CALLE 62_CALLE 132",-34.945478,-57.964505
"6441125619","6441125619","CALLE 96_5",-34.945335,-57.902365
"6441134409","6441134409","CALLE 96_123",-34.934323,-57.889562
"6441101230","6441101230","DIAGONAL 620_DIAGONAL 682 BIS",-34.929618,-57.906017
"6441131823","6441131823","AVENIDA 19_CALLE 56",-34.929373,-57.957767
"6274130149","6274130149","RUTA PROVINCIAL 53 80",-34.928707,-58.265423
"6441109357","6441109357","DIAGONAL 73_CALLE 31",-34.923485,-57.992480
"6441130442","6441130442","CALLE 26_CALLE 38",-34.923310,-57.981822
"6441114844","6441114844","AVENIDA 7_CALLE 58",-34.919227,-57.943942
"6329127649","6329127649","RUTA PROVINCIAL 40 Y SUIPACHA",-34.916957,-58.952030
"6441113937","6441113937","DIAGONAL 79_CALLE 57",-34.915522,-57.941220
"6441116264","6441116264","AVENIDA 32_CALLE 23",-34.915503,-57.985175
"6441115897","6441115897","DIAGONAL 80_CALLE 6",-34.913555,-57.948137
"6441128499","6441128499","AVENIDA 7_CALLE 46",-34.912202,-57.953198
"6441102468","6441102468","AVENIDA 7_CALLE 45",-34.911680,-57.953892
"698133940","698133940","CALLE 7_CALLE 123",-34.909570,-57.921360
"698131743","698131743","AVENIDA 122_CALLE 5",-34.909042,-57.924612
"6441119898","6441119898","AVENIDA 19 Y C526",-34.906540,-57.988330
"698115446","698115446","CALLE 128_CALLE 7",-34.904722,-57.917540
"6441101863","6441101863","AVENIDA 7_CALLE 36",-34.903713,-57.964687
"6441123286","6441123286","CALLE 511_CALLE 28",-34.902580,-58.014297
"6441134628","6441134628","CALLE 117_DIAGONAL 80",-34.899428,-57.949843
"6270105938","6270105938","SARMIENTO 265",-34.891858,-58.570235
"698132809","698132809","AVENIDA DEL PETROLEO ARGENTINO_CALLE 145",-34.887257,-57.906875
"6245117132","6245117132","CAMINO RIVADAVIA_CALLE 130.",-34.884292,-57.947900
"6441106681","6441106681","CALLE 511_CALLE 9",-34.884243,-57.994148
"6441113429","6441113429","CAMINO PARQUE CENTENARIO_CALLE 505",-34.883587,-58.005332
"6441103821","6441103821","CAMINO GENERAL BELGRANO_CALLE 476",-34.882797,-58.048555
"6427134647","6427134647","COMISIONADO JOSÉ INDART 2112",-34.678285,-58.554588
"6539135011","6539135011","AV. CALLE REAL 715",-34.677507,-58.712962
"6434105524","6434105524","AVENIDA PRESIDENTE BERNARDINO RIVADAVIA 681",-34.677233,-58.400940
"6434112315","6434112315","PRESIDENTE TENIENTE GENERAL JUAN DOMINGO PERÓN 21!",-34.676847,-58.401605
"635112290","635112290","AVENIDA MANUEL BELGRANO 2102-2174",-34.676402,-58.356297
"2031377","2031377","14304 PAZ GRAL. AV.",-34.675822,-58.499230
"6568117141","6568117141","JUAN A. MAZA 2500-2598",-34.674527,-58.618992
"635109543","635109543","AVENIDA GALICIA 383",-34.674030,-58.386457
"635105480","635105480","MUJERES ARGENTINAS 1547-1599",-34.672897,-58.360770
"635113652","635113652","AVENIDA HIPÓLITO YRIGOYEN 1350",-34.671715,-58.381313
"635118602","635118602","ENTRE RÍOS 920",-34.670275,-58.393210
"6427103861","6427103861","RINCON 2820",-34.670248,-58.557345
"691121762","691121762","CALLE 455 1300-1348",-34.833535,-58.185125
"6274117399","6274117399","AVENIDA EVA PERÓN 4600-4666",-34.824752,-58.277233
"628122740","628122740","ITUZAINGÓ 1408",-34.824368,-58.399090
"628129985","628129985","JUSTO GERMAN BERMÚDEZ 1035",-34.823623,-58.383807
"628106997","628106997","AVENIDA HIPÓLITO YRIGOYEN 14287",-34.820035,-58.394980
"628103786","628103786","RUTA PROVINCIAL 16 14228-14348",-34.819445,-58.394625
"628132264","628132264","AVENIDA MONTEVERDE 1399-1449",-34.818803,-58.429185
"628114918","628114918","GUATAMBU 149-199",-34.818015,-58.425953
"628107150","628107150","AVENIDA EVA PERÓN 1349-1625",-34.817752,-58.339535
"6427101079","6427101079","GENERAL OCAMPO 2829",-34.673978,-58.561703
"6427102959","6427102959","AVENIDA GENERAL SAN MARTÍN 3951",-34.673767,-58.528287
"6539134543","6539134543","LOS PLATANOS 1-99",-34.673350,-58.684310
"6434103915","6434103915","PRESIDENTE TENIENTE GENERAL JUAN DOMINGO PERÓN 27!",-34.672708,-58.407175
"204359","204359","5897 SANTANDER",-34.672447,-58.485263
"6539102749","6539102749","JOSÉ BARABINO 1200-1298",-34.672265,-58.685920
"2032451","2032451","3677 MIRALLA",-34.672007,-58.470320
"6427126037","6427126037","CARRASCO 1400-1498",-34.670842,-58.583213
"6568134559","6568134559","CORONEL MARTÍN P. DE LACARRA 2301-2399",-34.670782,-58.660987
"2031894","2031894","3393 LARRAYA",-34.669637,-58.478352
"6427113123","6427113123","GENERAL PAZ 13461",-34.669532,-58.509162
"6274110023","6274110023","BRANDSEN 1701-1799",-34.829707,-58.229422
"691106050","691106050","CALLE 413 1139",-34.827875,-58.182483
"691114527","691114527","CALLE 413_CAMINO GENERAL BELGRANO",-34.827312,-58.181545
"628119414","628119414","EVA DUARTE DE PERÓN 1131",-34.826305,-58.404102
"628119785","628119785","AVENIDA MONTEVERDE 1899-1999",-34.825142,-58.368672
"628118288","628118288","BARTOLOMÉ MITRE 906",-34.824922,-58.393180
"628120011","628120011","URUGUAY 1008",-34.823002,-58.389200
"628111382","628111382","2 DE ABRIL 2100-2148",-34.822628,-58.368582
"628115848","628115848","JOAQUÍN V. GONZÁLEZ 1790",-34.819075,-58.377760
"628101664","628101664","AVENIDA EVA PERÓN 700-748",-34.818080,-58.346870
"628118725","628118725","JOAQUÍN V. GONZÁLEZ 1997",-34.817533,-58.374910
"6260130549","6260130549","ANTONIO CERVETTI 400-448",-34.817363,-58.486767
"628109910","628109910","JOAQUÍN V. GONZÁLEZ 1999-2099",-34.816790,-58.373537
"628106204","628106204","RUTA PROVINCIAL 210 2051",-34.815350,-58.388982
"6490123597","6490123597","JOSÉ HERNÁNDEZ 1498",-34.814288,-58.424535
"6490131615","6490131615","WILDE 1302-1400",-34.814285,-58.428650
"6274123326","6274123326","AVENIDA GUILLERMO HUDSON 400-498",-34.813677,-58.256330
"6427111276","6427111276","DOCTOR ENRIQUE SIMÓN PÉREZ 5799-5849",-34.783040,-58.631437
"6490125034","6490125034","JOSÉ GARIBALDI 1701-1799",-34.780142,-58.421790
"628122541","628122541","SALTA 2100-2198",-34.779610,-58.346925
"628131058","628131058","AVENIDA SAN MARTÍN 5386",-34.779285,-58.334742
"6658107235","6658107235","AVENIDA FERROCARRIL PROVINCIAL 3799-3899",-34.778777,-58.318993
"6274128024","6274128024","SARGENTO JUAN BAUTISTA CABRAL 2002-2200",-34.778263,-58.267272
"6490132442","6490132442","GENERAL EUSTAQUIO FRÍAS 1702-1742",-34.777150,-58.423740
"691123223","691123223","AVENIDA DARDO ROCHA 1339",-34.776072,-58.237377
"6427128762","6427128762","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15716-15798",-34.775130,-58.621463
"6490102866","6490102866","RUTA PROVINCIAL 210 3237",-34.775045,-58.393022
"691127911","691127911","AVENIDA RIGOLLEAU 2502-2600",-34.774798,-58.233943
"6490128151","6490128151","AVENIDA EVA PERÓN 1102-1188",-34.773195,-58.384280
"6490118170","6490118170","CAMINO PUENTE DE LA NORIA",-34.773143,-58.447337
"6427114753","6427114753","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15430-15448",-34.772767,-58.620497
"6427101482","6427101482","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15399-15447",-34.772165,-58.620670
"6490121563","6490121563","VICENTE OLIDEN 1025-1099",-34.771800,-58.416898
"691114146","691114146","AVENIDA RIGOLLEAU 3003-3099",-34.771672,-58.228050
"6658109799","6658109799","AVENIDA SAN MARTÍN 2475",-34.771215,-58.320630
"6760112859","6760112859","AVENIDA GASPAR CAMPOS 3285",-34.550227,-58.723230
"6371124112","6371124112","AVENIDA 101 9 DE JULIO 6200-6398",-34.549830,-58.580237
"6371134133","6371134133","AV. BRIG. GRAL. JUAN MANUEL DE ROSAS 4501-4599",-34.549612,-58.583040
"207608","207608","6528 OBLIGADO RAFAEL AV.COSTANERA",-34.548370,-58.431080
"6861117764","6861117764","FRANCISCO NARCISO DE LAPRIDA 3814",-34.548168,-58.504687
"6371116012","6371116012","AVENIDA 101 9 DE JULIO 6801-6875",-34.546415,-58.584368
"20356","20356","1585 LARRALDE CRISOLOGO AV.",-34.544992,-58.460335
"6371106358","6371106358","75 ARTIGAS 6212",-34.542695,-58.570668
"205405","205405","4620 CABILDO AV.",-34.542102,-58.473392
"635129921","635129921","OROÑO NICASIO 6501-6599",-34.695912,-58.301362
"6434123962","6434123962","GENERAL OLAZÁBAL 4701-4799",-34.695357,-58.432542
"205209","205209","6508 ROCA CNEL. AV.",-34.694672,-58.466158
"6539125627","6539125627","ATAHUALPA 800-898",-34.694570,-58.660743
"6427132990","6427132990","VIA PEDRO LEÓN GALLO 3399-3499",-34.694248,-58.573362
"6427130089","6427130089","VIA CAUPOLICAN 5704",-34.694047,-58.595562
"6427111331","6427111331","FRANCISCO BEAZLEY 1106",-34.693830,-58.624595
"6539124648","6539124648","HELVECIA 1799-1899",-34.693640,-58.664740
"6490126834","6490126834","PARIS 2601-2699",-34.736607,-58.453420
"6658116993","6658116993","URRESTARAZU 699-799",-34.735948,-58.296060
"6427116355","6427116355","JUAN DE ALAGÓN 4649-4699",-34.735835,-58.627950
"6427113560","6427113560","CONTRALMIRANTE CORDERO 5955",-34.735352,-58.577820
"6434107434","6434107434","29 DE SEPTIEMBRE 3802-3900",-34.734450,-58.390108
"6427120431","6427120431","LEÓNARDO DA VINCI 2649-2699",-34.734405,-58.629762
"6434127549","6434127549","GENERAL VILLEGAS 375",-34.733727,-58.399648
"6427131843","6427131843","LEÓNARDO DA VINCI 2600-2648",-34.733500,-58.630910
"6658122036","6658122036","AVENIDA GENERAL MOSCONI 200-298",-34.732830,-58.302345
"6434134413","6434134413","CENTENARIO URUGUAYO 2961-2999",-34.732640,-58.374523
"6260134034","6260134034","CAMINO DE CINTURA 8899-8999",-34.732518,-58.502168
"6434116885","6434116885","BERÓN DE ASTRADA 3501-3599",-34.730117,-58.368865
"6658128727","6658128727","AVENIDA MITRE 1160",-34.730073,-58.247270
"6434121726","6434121726","EVA PERÓN 4501-4599",-34.729752,-58.351883
"6434111950","6434111950","CAVIA 1101-1199",-34.728968,-58.345310
"6658116011","6658116011","AVENIDA VICENTE LÓPEZ 1600-1698",-34.728762,-58.261253
"6427133937","6427133937","COLECTORA AUTOPISTA TENIENTE GENERAL RICCHIERI",-34.728022,-58.517547
"6490104777","6490104777","AMSTERDAM 802-900",-34.727558,-58.430820
"6658118463","6658118463","AVENIDA VICENTE LÓPEZ 1350-1398",-34.726477,-58.263093
"6658123647","6658123647","GRAN CANARIA 1399",-34.725822,-58.261197
"6434130782","6434130782","AV. 9 DE JULIO 3401-3499",-34.725720,-58.365408
"6441122584","6441122584","CAMINO COSTA AZUL_90",-35.029755,-58.006388
"6441134832","6441134832","AVENIDA 44_CALLE 229",-35.022962,-58.077685
"6574111336","6574111336","RUTA PROVINCIAL 40 Y 43826",-34.994667,-59.239327
"6441132688","6441132688","AVENIDA 44_CALLE 170",-34.970767,-58.020062
"6441101381","6441101381","AVENIDA 66_CALLE 147",-34.963780,-57.976228
"6441113929","6441113929","AVENIDA 60_CALLE 149",-34.960773,-57.985340
"6441112321","6441112321","CALLE 143_CALLE 60",-34.954812,-57.979167
"6441107852","6441107852","CALLE 137_62",-34.951180,-57.970340
"6441121125","6441121125","AVENIDA 7_CALLE 90",-34.944930,-57.910332
"6441116958","6441116958","CALLE 80_CALLE 10",-34.939987,-57.922645
"6441117432","6441117432","AVENIDA 143_CALLE 34",-34.936305,-58.004277
"6441125858","6441125858","AVENIDA 66_CALLE 18",-34.936102,-57.945995
"6441110074","6441110074","AVENIDA 32_CALLE 143",-34.935332,-58.006002
"6441124338","6441124338","AVENIDA 60_CALLE 22",-34.935095,-57.957098
"6441110862","6441110862","AVENIDA 13_CALLE 57",-34.924033,-57.951057
"6274121920","6274121920","RUTA PROVINCIAL 53 80",-34.923972,-58.266260
"6441118488","6441118488","AVENIDA 1_CALLE 69",-34.922855,-57.925315
"6441118629","6441118629","DIAGONAL 73_CALLE 21",-34.922525,-57.972408
"6441122797","6441122797","CALLE 41_DIAG 73",-34.922077,-57.973920
"6441125899","6441125899","AVENIDA 1_CALLE 61",-34.916312,-57.934150
"6441133608","6441133608","AVENIDA 1_AVENIDA 60",-34.914845,-57.935892
"6441110847","6441110847","AVENIDA 66_CALLE 121",-34.913605,-57.921193
"6441128815","6441128815","DIAGONAL 80_CALLE 47",-34.909345,-57.948842
"6441118705","6441118705","AVENIDA 32_CALLE 9",-34.902208,-57.970682
"6441119445","6441119445","DIAGONAL 80_CALLE 118",-34.898365,-57.949612
"6441118768","6441118768","CAMINO GENERAL BELGRANO_CALLE 508",-34.892123,-58.008798
"6441119745","6441119745","CAMINO GENERAL BELGRANO_CALLE 508",-34.892032,-58.009217
"6441132226","6441132226","CAMINO GENERAL BELGRANO_CALLE 499",-34.888878,-58.022030
"628123426","628123426","ANTONIO LAMBERTI 301-399",-34.888732,-58.378622
"6427134654","6427134654","COLECTORA AUTOPISTA TENIENTE GENERAL RICCHIERI",-34.734468,-58.519498
"6427122216","6427122216","CONTRALMIRANTE CORDERO 5845",-34.734433,-58.579017
"6490127624","6490127624","HOMERO 3426-3500",-34.733880,-58.463095
"6658118029","6658118029","AVENIDA MITRE 1387",-34.733567,-58.243870
"6490129952","6490129952","EPECUÉN 941",-34.733230,-58.474512
"6434126607","6434126607","DIRK H. KLOOSTERMAN 1600-1700",-34.731485,-58.351590
"6434134148","6434134148","DIRK H. KLOOSTERMAN 1599-1699",-34.731073,-58.351140
"6658128056","6658128056","EMILIO ZOLA 1515",-34.730965,-58.232307
"6658110581","6658110581","ZAPIOLA 2100-2174",-34.728827,-58.308333
"6658117960","6658117960","AVENIDA LAMADRID 3074",-34.728775,-58.299490
"6434111597","6434111597","29 DE SEPTIEMBRE 3402-3500",-34.727047,-58.390080
"6434113019","6434113019","BERÓN DE ASTRADA 3054",-34.726240,-58.374442
"6441125235","6441125235","RUTA PROVINCIAL 36_.84",-35.019003,-58.003033
"6441130444","6441130444","AVENIDA 7_CALLE 650",-34.983702,-57.858008
"6441112430","6441112430","AVENIDA 60_CALLE 167",-34.977400,-58.003602
"6441113850","6441113850","AVENIDA 7_CALLE 613",-34.959747,-57.890345
"6441108554","6441108554","AVENIDA 7_CALLE 606",-34.954758,-57.897032
"6441121926","6441121926","DIAGONAL 74_AV. 31",-34.953165,-57.952530
"6441130216","6441130216","AVENIDA 7_CALLE 602",-34.952510,-57.900062
"6441103908","6441103908","CALLE 96_AVENIDA 7",-34.948162,-57.905467
"6441124897","6441124897","CALLE 143_ESQUINA 49",-34.948107,-57.988202
"6441127053","6441127053","AVENIDA 167_AVENIDA 520",-34.947397,-58.044148
"6441111399","6441111399","AVENIDA 66_29",-34.946610,-57.957547
"6441104896","6441104896","AVENIDA 520_CALLE 165",-34.944967,-58.042582
"6441126635","6441126635","AVENIDA 7_CALLE 89",-34.943683,-57.911025
"6441112051","6441112051","AVENIDA 31_CALLE 60",-34.943260,-57.966250
"6441118527","6441118527","CALLE 65_AVENIDA 25",-34.941898,-57.954327
"6441131687","6441131687","CALLE 78_CALLE 11",-34.939178,-57.926092
"6441121069","6441121069","DIAGONAL 74_CALLE 20",-34.934290,-57.953877
"6441129752","6441129752","CALLE 80_CALLE 3",-34.933455,-57.915520
"6441123697","6441123697","PLAZA HIPÓLITO YRIGOYEN_DIAGONAL 74",-34.932995,-57.953988
"6441110354","6441110354","CALLE 12_CALLE 68",-34.932158,-57.937865
"6441112868","6441112868","DIAGONAL 73_CALLE 41",-34.922587,-57.973715
"6441107564","6441107564","AVENIDA 122_CALLE 78",-34.922052,-57.907120
"6441128366","6441128366","DIAGONAL 73_CALLE 10",-34.921558,-57.948153
"6441100256","6441100256","AVENIDA 1_CALLE 65",-34.919527,-57.929680
"6441120653","6441120653","CALLE 72_AVENIDA 122",-34.918090,-57.912745
"6441127706","6441127706","AVENIDA 60_AVENIDA 1",-34.915892,-57.935168
"6441125179","6441125179","AVENIDA 66_CALLE 119",-34.915752,-57.923502
"6441106098","6441106098","AVENIDA 7_CALLE 46",-34.911983,-57.953650
"6270130928","6270130928","25 DE MAYO 365",-34.911947,-58.591842
"6441126197","6441126197","AVENIDA 1_CALLE 55",-34.911613,-57.940380
"6441108949","6441108949","AVENIDA 7_CALLE 43",-34.909625,-57.956845
"6441112541","6441112541","DIAGONAL 80_CALLE 116",-34.901880,-57.949282
"6441132145","6441132145","CALLE 133_CALLE 485",-34.898457,-58.042260
"6441120743","6441120743","CALLE 511_CALLE 23",-34.897563,-58.008787
"6441116223","6441116223","CALLE 489_CALLE 30",-34.894128,-58.035713
"6441128658","6441128658","CAMINO GENERAL BELGRANO_CALLE 511",-34.893165,-58.003800
"6441118766","6441118766","CAMINO GENERAL BELGRANO_CALLE 508",-34.892123,-58.008817
"6441118767","6441118767","CAMINO GENERAL BELGRANO_CALLE 508",-34.892098,-58.008805
"6441119345","6441119345","AVENIDA 122_CALLE 36",-34.890345,-57.949723
"6441104839","6441104839","CALLE 501_CAMINO GENERAL BELGRANO",-34.889645,-58.019460
"698132866","698132866","CALLE 157_CALLE 29",-34.888337,-57.871935
"6270118103","6270118103","LIBERTADOR SAN MARTÍN 300-398",-34.886765,-58.564172
"698110687","698110687","AVENIDA MONTEVIDEO_CALLE 50",-34.886758,-57.835398
"6441110830","6441110830","CAMINO GENERAL BELGRANO_CALLE 487",-34.885925,-58.035380
"628120573","628120573","MIGUEL CANE 800-848",-34.885412,-58.362082
"6427110561","6427110561","HORACIO QUIROGA 5999-6299",-34.885067,-58.682750
"6441131605","6441131605","CAMINO PARQUE CENTENARIO_CALLE 508",-34.885950,-58.002435
"6441126629","6441126629","AVENIDA 120_CALLE 524",-34.882457,-57.965797
"628116629","628116629","MIGUEL CANE 400-448",-34.882343,-58.355897
"628127881","628127881","AV. HIPÓLITO YRIGOYEN 20199-20299",-34.881405,-58.389813
"6270101953","6270101953","AVENIDA PATRICIOS 1300-1348",-34.879930,-58.555343
"628120938","628120938","MIGUEL CANE 1-98",-34.879685,-58.350510
"698132647","698132647","CALLE 162_CALLE 19",-34.879087,-57.878403
"698131849","698131849","CALLE 4_CALLE 156",-34.878462,-57.897975
"628118449","628118449","GRAL. BRIG. MANUEL CALDERÓN 402-500",-34.877077,-58.345492
"628118450","628118450","GRAL. BRIG. MANUEL CALDERÓN 402-500",-34.877075,-58.345492
"6427130378","6427130378","LISANDRO DE LA TORRE 400-498",-34.677502,-58.517900
"635113209","635113209","AVENIDA BARTOLOMÉ MITRE 2720-2798",-34.677402,-58.347725
"635127410","635127410","AVENIDA HIPÓLITO YRIGOYEN 1702-1750",-34.677135,-58.383070
"635101932","635101932","PUNTO 30MITRE CASI GRAL ESCALADA",-34.676967,-58.347873
"6427111833","6427111833","AVENIDA CAMINO DE CINTURA 1399-1499",-34.676525,-58.588067
"6427111832","6427111832","AVENIDA CAMINO DE CINTURA 1399-1499",-34.676523,-58.588067
"6568129356","6568129356","DOCTOR MARCOS DE AVELLANEDA 2523",-34.675822,-58.617915
"6434125960","6434125960","CORONEL SAYOS 3567-3599",-34.675683,-58.423610
"635108436","635108436","CABILDO 731",-34.675335,-58.393067
"6427120037","6427120037","PERÚ 1750-1828",-34.674290,-58.554240
"635117877","635117877","AVENIDA BARTOLOMÉ MITRE 2301-2349",-34.673135,-58.351240
"2032619","2032619","5316 SOMELLERA",-34.672932,-58.472830
"6539132572","6539132572","DEFENSA 299-399",-34.672828,-58.691508
"6539130570","6539130570","MONTALBO 1150-1178",-34.672232,-58.769780
"6568108919","6568108919","LANÚS 2399-2499",-34.671765,-58.621803
"635115315","635115315","ENTRE RÍOS 701-795",-34.671388,-58.391665
"205188","205188","4330 FERNANDEZ DE LA CRUZ F. GRAL. AV.",-34.671147,-58.456698
"6539128264","6539128264","LLAVALLOL DE ACOSTA 249-299",-34.670822,-58.698517
"6568127981","6568127981","PRESIDENTE ALESSANDRI 849-899",-34.670783,-58.623175
"204769","204769","3131 PIEDRA BUENA AV.",-34.670440,-58.495347
"2031435","2031435","6826 PERON EVA AV.",-34.670250,-58.495990
